amount,hour,transactions_last_24h,device_changed,location_changed,account_age_days,failed_attempts,previous_fraud_count,merchant_risk,is_new_payee,fraud
2829.48,20,1,0,0,1037,0,0,2,1,0
4852.1,11,5,0,0,298,1,0,4,0,0
507.32,2,2,0,0,1525,0,0,8,0,0
676.15,16,5,0,0,2310,0,0,7,1,0
9714.51,5,1,0,0,2190,0,0,3,0,0
1207.44,3,3,0,0,524,0,0,8,0,0
6791.06,12,1,0,0,2251,0,0,2,0,0
1348.65,18,1,0,0,592,0,0,6,0,0
1402.74,6,1,0,0,1611,2,0,3,0,0
807.96,14,4,0,0,647,0,0,2,0,0
2814.54,0,3,0,1,2267,0,0,6,0,0
4263.21,4,4,0,0,1638,0,0,2,0,0
389.55,18,2,0,0,555,0,0,5,0,0
770.89,0,1,0,0,842,0,0,10,1,0
2738.26,8,3,0,0,1371,0,0,2,1,0
963.38,12,5,0,0,27,0,0,3,1,0
669.56,1,8,0,0,2231,1,0,2,0,0
3009.54,23,1,0,0,1385,0,0,8,0,0
3305.86,12,4,0,0,2339,0,0,4,0,0
699.49,8,5,0,0,1734,0,0,3,0,0
1356.1,23,5,0,0,2488,0,0,9,0,0
327.51,13,2,0,0,1307,0,0,7,0,0
447.88,16,3,0,1,2024,0,0,4,0,0
1241.61,2,2,0,0,1688,0,0,7,0,0
1131.62,3,5,0,0,169,0,0,6,0,0
417.02,1,2,0,0,1442,0,0,10,0,0
535.94,12,1,0,0,1970,0,0,8,0,0
378.02,20,5,0,0,2338,0,0,6,0,0
1728.59,21,1,0,0,297,0,0,5,0,0
153.29,13,1,0,0,1564,0,0,3,0,0
398.79,1,5,0,0,2027,0,1,10,1,1
170.21,15,1,1,1,946,0,0,4,0,0
1667.4,15,3,0,0,409,0,0,4,0,0
180.78,14,3,0,0,2358,0,0,6,0,0
1131.99,17,4,0,0,1836,1,0,1,0,0
5650.64,13,1,0,0,886,0,0,2,0,0
5845.54,16,5,0,0,2130,0,0,3,1,0
180.2,11,2,0,0,200,0,0,2,0,0
1477.95,3,4,1,0,344,2,0,7,0,1
407.9,1,3,0,0,602,0,0,5,1,0
332.57,21,1,0,0,62,0,0,6,0,0
979.0,10,3,0,1,1834,0,0,7,0,0
3745.43,7,1,0,0,1906,0,0,8,0,0
1997.51,7,4,0,0,1068,1,0,10,0,0
536.39,1,5,0,0,1428,2,0,8,1,0
2219.49,22,3,0,0,2212,1,0,8,0,0
116.31,1,7,0,0,871,0,0,8,0,0
516.49,5,5,0,0,1163,0,0,6,1,0
481.12,10,4,0,0,965,0,0,2,0,0
1185.98,8,4,0,0,101,1,0,8,0,0
895.31,0,5,0,0,226,1,0,2,0,0
951.97,7,4,1,0,950,0,0,7,0,0
920.83,18,5,0,0,1891,0,0,8,1,0
1121.48,6,3,0,0,2113,2,0,8,0,0
1882.08,20,2,0,0,2249,0,0,6,0,0
1273.25,8,3,0,1,713,1,0,6,0,0
825.22,0,4,1,1,427,1,0,8,0,0
1638.85,2,7,1,0,1595,0,0,9,0,0
2505.2,19,4,0,0,1384,0,0,9,0,0
628.9,9,3,0,0,218,0,0,7,1,0
1033.39,23,4,0,0,1908,0,0,1,1,0
3504.86,18,2,0,0,1730,0,0,4,0,0
364.03,0,5,0,0,795,0,0,3,0,0
6665.51,7,2,0,1,372,0,0,3,1,0
287.39,17,1,0,0,2359,2,0,10,0,0
776.37,1,4,1,1,1500,0,0,3,0,0
424.03,23,0,0,0,746,0,0,10,1,0
9778.36,3,2,0,0,1695,1,0,3,0,0
662.92,19,5,0,0,2446,0,0,7,0,0
664.58,20,5,0,0,1758,0,0,9,0,0
756.92,12,0,0,0,268,1,0,5,0,0
1206.65,19,0,0,0,1013,0,0,5,1,0
789.63,21,4,0,0,140,0,0,6,0,0
960.17,17,4,0,0,1036,0,0,2,1,0
32.16,16,4,1,0,1223,1,0,9,1,1
1161.14,9,2,0,0,2385,1,0,4,0,0
1116.34,7,4,0,0,58,1,0,3,0,0
3098.18,20,2,1,0,2448,0,0,3,0,0
4060.5,5,5,0,1,1982,0,1,10,0,1
908.95,9,3,0,0,758,0,0,6,0,0
2480.53,12,0,1,0,1818,1,0,2,0,0
364.47,9,2,0,0,1978,0,0,9,0,0
2362.19,8,4,1,0,25,0,0,10,0,0
618.64,14,4,0,0,2241,0,0,9,1,0
335.39,7,3,0,0,224,0,0,6,0,0
910.88,23,1,0,0,1384,1,0,8,0,0
4449.17,4,5,0,1,1144,0,0,4,1,1
1314.23,9,2,0,0,1060,0,0,3,0,0
4897.54,20,1,0,0,2429,0,0,1,0,0
518.67,11,2,0,0,151,0,0,10,1,0
3127.07,16,3,0,0,2066,0,1,7,1,0
571.26,15,2,0,0,2058,0,0,7,1,0
1373.79,7,3,0,0,898,0,0,10,0,0
1361.96,17,1,0,0,397,1,0,3,0,0
2124.92,5,0,0,0,784,0,0,8,0,0
1409.15,17,1,0,0,1839,0,0,6,0,0
523.65,3,1,0,0,1821,0,0,3,1,0
2644.68,16,1,0,0,1506,0,1,7,0,0
6195.98,2,2,1,0,761,1,0,8,0,1
611.67,20,1,0,0,2302,0,0,1,0,0
175.0,15,5,0,0,1757,1,0,8,1,0
1806.81,0,3,0,0,153,1,0,9,0,0
787.47,2,2,1,0,105,0,0,1,0,0
961.89,4,1,0,0,1758,0,0,9,0,0
1912.52,23,4,0,0,2062,0,0,2,1,0
694.79,14,3,1,1,1735,0,0,1,1,0
838.11,6,2,0,0,463,0,0,8,0,0
992.16,6,6,0,0,2108,0,0,10,0,0
4768.34,0,6,0,0,909,0,0,9,0,0
1130.11,4,2,0,0,1764,0,0,7,1,0
318.72,20,2,0,0,1785,0,0,5,0,0
331.66,14,3,0,1,674,1,0,7,0,0
1260.46,8,5,0,0,547,0,0,8,0,0
354.45,0,2,0,0,1848,0,0,1,0,0
229.91,8,5,0,0,2493,0,0,6,0,0
2070.48,9,3,0,0,1517,0,0,2,1,0
2174.38,2,1,0,0,860,0,1,3,0,0
758.9,14,2,0,0,909,0,0,8,0,0
1470.94,15,2,0,0,1410,0,0,3,1,0
1323.61,23,4,0,0,1960,0,0,10,1,0
2003.04,8,2,0,0,2149,0,0,3,0,0
2007.71,6,5,0,0,2022,0,0,10,0,0
80.98,19,7,1,0,2433,0,0,9,0,0
862.21,8,1,0,0,1223,1,0,2,0,0
1840.71,15,1,0,0,2261,0,0,3,0,0
727.45,17,3,0,0,1693,0,0,10,0,0
1137.06,21,2,0,0,2282,1,0,9,0,0
2323.2,7,3,0,0,114,0,0,5,0,0
1189.07,14,4,0,0,1818,2,0,5,0,0
4953.85,3,2,0,0,2401,1,0,5,0,0
3384.58,18,2,0,0,253,0,0,6,0,0
974.02,1,4,0,0,2394,0,0,5,0,0
899.6,16,5,0,0,605,0,0,6,0,0
63.41,5,2,0,0,1177,0,0,9,0,0
791.16,11,3,0,0,1690,0,0,2,0,0
283.36,1,6,1,1,218,0,0,5,1,1
1368.17,16,5,1,0,1633,0,0,1,0,0
1277.77,11,5,0,0,1794,0,0,2,0,0
2199.21,15,1,0,0,1587,0,0,8,0,0
4432.28,8,4,1,0,674,0,0,3,1,1
1068.2,0,5,0,0,314,0,0,8,1,0
10725.9,13,2,0,0,1627,0,0,2,0,0
1383.61,16,3,0,0,650,0,0,10,0,0
295.83,15,8,0,0,366,0,0,5,0,0
625.11,6,2,0,0,1564,0,0,5,0,0
755.4,17,2,0,0,734,0,1,7,0,0
1982.53,13,4,0,0,1172,0,0,2,0,0
425.28,5,4,0,0,2168,0,0,3,0,0
814.05,2,6,0,0,1587,0,0,5,0,0
933.52,7,2,1,0,629,0,0,1,0,0
700.56,0,2,0,0,623,0,0,1,0,0
2468.62,17,3,0,0,2368,1,0,9,0,0
2082.49,0,1,0,0,1335,0,0,3,1,0
3521.24,1,1,0,0,1021,1,2,6,0,1
787.59,3,4,0,0,68,0,0,2,1,0
3650.16,7,3,0,0,982,1,0,7,0,0
280.34,0,4,0,0,117,0,0,1,0,0
273.59,15,1,0,0,766,0,0,8,0,0
325.77,3,1,0,0,760,2,1,7,0,0
1106.78,19,2,0,0,493,1,0,5,0,0
3649.62,13,1,0,0,32,0,0,9,0,0
600.56,2,0,0,0,2267,1,1,9,0,0
680.83,9,7,0,0,1008,1,1,6,0,0
883.58,3,2,0,0,1288,0,0,7,0,0
1944.63,23,5,0,0,789,1,0,7,1,1
680.19,14,3,0,0,1087,0,0,4,0,0
643.28,19,5,0,0,1247,2,1,7,0,0
285.6,8,1,0,0,390,0,0,4,0,0
619.11,3,5,0,0,235,0,0,9,0,1
3559.81,5,4,0,0,831,0,0,4,0,0
1201.02,10,2,0,0,1127,0,0,8,0,0
523.3,18,3,0,0,2424,0,0,2,1,0
3774.96,10,3,1,0,421,0,0,4,0,0
610.81,22,2,1,0,432,0,0,6,0,0
4536.7,8,4,0,0,1091,0,0,9,0,0
4463.14,5,1,1,0,2259,0,0,9,1,1
1159.81,11,2,0,0,499,0,0,6,0,0
245.05,2,2,0,0,1322,0,0,1,0,0
10823.78,16,1,0,0,1655,1,0,9,0,0
1615.3,2,1,0,0,2436,1,0,7,0,0
793.23,15,3,0,0,489,1,0,7,0,0
2853.0,9,4,0,0,1012,2,0,6,0,0
2213.44,8,2,0,0,85,1,0,6,0,0
4068.13,14,2,0,0,935,0,1,6,0,0
565.47,16,2,0,0,2451,0,0,7,0,0
1507.9,22,2,0,0,1532,1,0,9,1,0
335.0,6,3,0,0,1737,0,0,8,1,0
2135.24,19,6,0,0,1527,0,0,9,0,0
1071.76,20,3,0,0,1938,0,0,2,0,0
1452.45,23,1,0,0,406,0,0,5,0,0
947.33,23,6,0,0,127,0,0,8,0,0
853.21,18,4,0,0,1622,0,0,4,0,0
460.25,7,2,0,0,1647,0,0,5,0,0
2417.36,16,3,0,0,1143,1,0,3,0,0
4864.43,18,1,0,0,1328,0,1,8,0,0
628.5,6,1,0,0,175,0,0,1,0,0
1907.48,19,4,0,0,2299,0,0,8,1,0
1689.49,16,4,0,0,478,0,0,5,1,0
1105.55,11,2,0,0,1740,0,0,1,0,0
238.27,20,3,1,1,900,0,0,2,0,0
298.39,2,2,1,0,515,0,0,6,0,0
502.21,16,4,1,0,153,0,0,6,0,1
129.15,18,1,0,0,403,0,0,4,0,0
4482.92,0,1,0,0,1752,0,0,9,0,0
1583.99,9,2,0,0,567,0,1,1,1,0
1064.26,12,2,0,0,1517,2,0,7,1,0
122.7,4,2,0,0,1519,0,0,3,0,0
177.0,21,0,0,0,401,0,0,9,0,0
1094.07,15,3,0,0,1111,0,0,10,0,0
7867.46,6,1,0,0,1240,0,0,1,0,0
545.31,10,1,0,0,2393,0,0,6,0,0
2601.38,2,2,0,0,2136,0,0,8,0,0
678.64,2,2,0,1,1879,0,0,7,0,0
1158.91,17,2,1,0,837,1,0,5,0,0
3694.81,23,0,0,0,299,0,0,1,0,0
775.92,6,7,0,0,728,0,0,3,0,0
549.99,5,6,0,1,2376,0,0,9,0,0
4528.16,16,5,0,0,958,1,0,10,0,0
1147.75,12,1,0,0,1893,0,0,2,0,0
3265.62,3,1,1,1,280,0,0,1,0,0
552.66,16,3,0,0,70,0,0,3,1,0
4476.85,5,0,0,0,1132,0,0,3,0,0
1441.77,2,2,0,0,2256,0,0,3,0,0
1693.9,11,5,0,0,2070,2,0,5,0,0
1250.91,17,2,0,0,1641,0,0,8,0,0
661.51,12,3,0,0,479,0,0,9,0,0
1094.79,15,3,0,0,921,1,0,6,0,0
704.44,5,2,0,1,565,1,0,3,1,0
2862.77,11,2,0,0,140,0,0,2,0,0
895.11,17,2,0,0,302,1,0,4,0,0
245.55,12,0,0,0,2009,1,1,9,0,0
204.5,5,3,0,0,112,0,0,7,0,0
195.06,22,1,0,0,533,1,1,6,1,0
2034.43,1,2,1,0,928,0,0,2,0,0
346.71,21,4,0,0,1179,0,0,1,0,0
1480.43,17,4,0,0,2240,0,0,10,0,0
1257.11,2,5,0,0,2388,0,0,2,0,0
1027.92,6,2,0,0,2455,0,0,6,0,0
1700.04,8,3,0,0,1900,0,0,9,0,0
1284.73,22,0,0,0,247,0,0,8,0,0
72.99,12,5,0,0,1390,1,0,10,0,0
793.44,6,3,0,0,1919,1,0,8,0,0
1677.57,22,3,0,0,944,0,0,6,0,0
5654.93,2,5,0,0,2164,0,0,8,0,0
5922.17,19,5,0,0,1650,0,0,10,1,0
280.58,19,4,0,0,1547,1,0,3,0,0
773.0,9,0,0,0,1502,0,0,3,0,0
229.04,1,2,0,0,708,0,0,5,0,0
5013.48,21,3,0,0,613,0,0,7,0,0
3019.53,23,3,0,0,250,0,0,3,0,0
1557.11,9,3,0,0,2004,0,0,10,0,1
1294.78,4,4,0,0,2087,1,0,2,1,0
4361.76,6,2,0,0,299,0,0,10,0,0
3682.42,3,6,0,0,470,1,0,10,0,0
3491.35,14,5,0,0,529,1,0,8,0,0
1731.39,12,6,1,0,1545,0,0,4,0,0
773.38,8,6,0,0,360,1,0,5,0,0
2361.67,15,1,0,0,118,0,2,7,0,0
2480.07,14,3,0,0,1520,0,0,7,0,0
906.29,0,5,0,0,86,0,0,1,0,0
771.82,9,3,0,0,91,0,0,1,0,0
3406.07,20,7,0,0,130,0,0,2,0,0
5791.32,19,3,0,0,2392,0,0,4,1,0
518.33,20,1,1,0,2421,0,0,6,1,0
842.71,22,2,0,0,1561,0,0,5,0,0
1557.65,1,3,0,0,1096,0,0,3,1,0
1783.97,6,7,0,0,2251,0,0,3,1,0
650.43,11,4,0,0,225,0,0,10,0,0
7212.14,12,4,0,0,307,1,0,3,0,0
1672.53,18,1,0,1,1222,0,0,2,1,0
1865.68,17,5,1,0,526,0,0,6,1,0
6367.0,16,4,0,0,1195,0,1,6,0,0
699.9,3,3,0,0,1884,0,0,7,0,0
1003.82,16,5,1,0,40,1,0,5,0,0
313.15,19,2,0,0,2110,0,0,8,1,0
923.02,18,3,0,0,2224,0,0,6,0,0
247.42,13,3,1,0,673,2,0,8,0,1
2316.58,2,4,0,0,2207,0,0,7,0,0
1669.03,3,5,0,0,1807,0,0,6,0,0
831.25,17,3,1,0,747,0,0,4,0,0
991.85,20,3,0,0,2111,0,0,4,0,0
2348.35,19,1,0,0,2497,1,0,8,0,0
352.2,10,3,1,0,753,2,0,7,0,1
1345.02,14,5,0,0,1848,1,0,10,0,0
2207.27,4,0,1,0,874,0,0,9,1,1
184.51,14,3,0,0,1450,1,0,4,0,0
2175.34,4,3,0,0,1021,0,0,6,0,0
205.6,19,2,1,0,63,0,0,2,0,0
974.97,18,3,0,0,1901,0,0,5,0,0
342.62,1,2,0,0,11,1,0,1,1,0
4588.22,22,3,0,0,889,0,0,3,1,1
344.77,19,5,0,1,1611,0,0,7,0,1
210.57,9,6,0,0,267,1,0,7,0,0
1253.07,10,1,0,0,695,0,0,2,0,0
725.09,1,1,0,0,1400,0,0,4,0,0
243.57,22,1,1,0,770,1,1,10,0,0
1855.33,2,5,0,0,136,0,0,3,0,0
149.68,22,2,0,0,1437,0,0,5,0,0
389.07,15,5,0,0,1395,0,0,9,0,0
616.95,22,3,0,0,17,1,0,4,0,0
2446.03,8,2,0,0,747,2,0,10,1,0
4005.68,21,3,0,0,1368,0,0,3,1,0
3303.65,10,4,0,0,1722,0,1,4,1,0
940.8,8,1,0,0,616,1,0,9,0,0
96.8,8,2,0,0,459,0,0,8,0,0
1621.09,22,1,0,0,737,0,0,8,0,0
4772.25,11,1,0,0,1869,0,0,2,0,0
3766.08,11,3,1,0,691,1,0,10,0,0
1742.28,15,5,0,1,2321,0,0,2,0,0
333.79,13,0,0,0,150,0,0,8,0,0
648.52,12,0,0,0,1858,0,0,8,1,0
7584.14,9,1,0,0,2398,0,0,2,0,0
265.94,3,1,0,0,752,0,0,2,0,0
347.98,23,6,1,0,728,0,0,6,1,0
2814.53,11,1,0,0,1360,1,0,10,0,0
712.54,23,3,0,0,1658,1,0,2,0,0
336.38,11,6,0,0,2097,2,0,4,0,0
5054.18,14,5,0,0,2249,0,0,4,0,0
1738.98,13,1,0,0,1970,1,0,10,1,0
748.6,23,3,0,0,924,0,0,10,0,0
348.7,2,4,0,0,139,0,0,8,0,0
8496.47,12,8,0,0,1251,0,0,5,0,0
1070.14,3,3,0,1,154,2,0,4,0,0
4435.2,20,3,0,0,1914,1,0,3,0,0
2680.16,12,0,0,0,277,0,0,9,0,0
651.38,22,0,1,0,240,0,0,7,0,0
656.59,6,5,0,0,1147,0,0,3,1,0
4657.88,3,5,0,0,1489,0,0,7,0,0
4733.96,15,2,0,0,451,0,0,8,0,0
167.85,3,1,1,0,1455,1,0,3,0,0
1900.33,8,5,0,0,1752,0,0,4,0,0
971.45,7,7,0,0,372,0,0,8,1,1
390.21,5,5,0,0,2244,0,0,1,1,0
1424.74,3,4,0,0,465,1,0,3,0,0
284.41,15,2,0,1,56,1,0,6,0,0
687.83,18,3,1,0,2304,0,0,6,0,0
493.5,9,2,0,0,1859,1,0,9,0,1
665.28,6,0,1,1,1868,0,0,8,0,1
1020.98,3,4,0,0,94,0,0,1,0,0
397.2,16,2,1,0,1208,0,0,2,0,0
5287.91,19,3,0,0,195,0,0,9,0,0
1795.94,13,2,1,0,1954,0,0,7,0,0
6598.27,10,3,1,0,1083,0,0,2,0,0
934.41,15,1,0,0,2194,1,0,8,0,0
633.47,21,4,0,1,2498,0,0,9,0,0
6364.02,23,2,0,0,770,0,0,6,0,0
615.2,4,2,0,0,742,0,0,8,0,0
917.55,11,3,1,0,2446,0,0,10,0,1
2253.07,21,4,0,0,1280,0,0,4,0,0
318.07,15,4,0,0,1786,3,0,1,0,0
2233.43,19,0,0,0,2443,0,0,5,0,0
1965.2,23,2,0,0,1032,0,0,1,0,0
3902.32,2,2,0,0,1574,0,0,6,0,0
2670.56,14,0,0,1,1940,0,0,6,0,0
4023.79,12,5,0,0,910,0,0,5,0,0
981.99,6,4,0,0,1661,0,0,2,0,0
462.82,15,3,0,0,819,1,0,8,0,1
9045.16,2,6,0,0,1943,0,0,7,0,0
238.25,11,4,0,0,705,0,0,10,0,0
263.35,9,2,0,0,1214,0,0,2,0,0
1929.72,9,0,0,1,206,0,0,9,0,0
5569.09,14,2,0,1,2159,0,0,9,0,0
1325.51,22,2,0,0,260,0,0,4,1,0
2978.88,22,2,0,0,89,0,0,3,0,0
149.04,16,6,0,0,1826,0,0,8,0,0
665.44,7,4,0,0,453,0,0,6,0,0
168.35,23,1,0,0,1390,1,0,6,0,0
2393.26,23,2,0,0,2483,0,0,2,0,0
233.4,20,4,0,0,323,0,0,10,0,0
305.57,20,2,0,0,556,0,0,7,1,0
1833.58,19,4,0,0,1007,0,0,10,0,0
3171.07,18,5,0,0,2010,0,0,10,0,0
935.45,17,8,0,0,585,0,0,5,0,0
1939.47,15,3,0,0,2431,0,0,7,0,0
1877.67,15,3,0,0,1049,0,0,1,0,0
884.1,9,1,0,1,1778,0,0,7,1,0
366.98,21,3,0,1,1559,1,0,4,0,0
1929.26,15,1,0,1,1174,0,2,4,0,1
2024.54,14,4,0,0,309,0,0,1,0,0
2681.21,17,3,0,0,1048,0,0,2,0,0
1498.27,1,2,0,0,1798,0,0,9,0,0
340.87,22,4,0,0,439,0,0,2,0,0
2187.12,13,1,0,0,98,1,0,5,0,0
1095.12,22,4,0,0,1318,0,0,6,0,0
676.72,2,1,0,0,27,2,0,5,0,0
816.78,5,2,0,0,803,0,0,8,0,0
549.9,22,2,0,0,2117,0,0,2,0,0
2667.36,16,4,0,0,552,1,0,6,1,1
265.57,15,4,0,0,1781,0,0,8,0,0
406.07,9,3,0,0,249,0,0,10,0,0
789.36,13,2,0,1,210,0,1,7,1,1
5506.87,13,4,0,0,929,0,0,1,1,0
3147.24,4,1,0,0,153,0,0,5,1,0
212.55,13,2,0,0,1754,0,0,4,0,0
4235.88,12,4,0,0,2070,1,0,9,1,0
4227.73,7,1,0,0,336,0,0,7,0,0
339.0,8,3,1,0,225,0,0,1,0,0
88.11,18,2,0,0,1425,0,1,1,0,0
1020.22,16,4,0,1,1860,0,0,5,1,0
3369.18,11,3,0,1,382,0,0,2,1,0
5384.4,14,3,0,0,1560,2,0,10,0,0
459.06,5,2,0,0,744,0,0,2,0,0
6323.19,11,1,0,0,2102,0,0,10,0,0
118.16,13,5,0,0,1666,0,0,10,0,0
758.96,6,2,0,0,1133,1,0,8,0,0
722.55,4,3,1,0,1304,0,0,5,0,0
3471.48,12,2,0,0,1445,0,0,1,0,0
4017.05,22,3,0,0,886,1,0,3,0,0
2847.58,11,1,0,0,344,0,0,1,0,0
284.14,21,1,0,0,1738,0,0,8,0,0
2598.32,20,0,0,0,2211,0,0,6,0,0
1824.46,17,3,0,0,1387,0,0,3,0,0
206.18,21,1,0,0,902,1,0,2,0,0
138.79,9,2,0,0,2231,0,0,7,0,0
3096.38,18,2,0,0,567,0,0,10,1,0
915.89,3,0,0,1,1047,1,0,2,0,0
303.33,7,6,0,1,75,0,0,5,0,0
890.54,13,4,0,1,1607,0,0,6,1,0
1578.2,0,2,0,0,1133,2,0,7,0,0
1009.44,18,4,0,1,2011,0,0,9,0,0
232.3,22,3,0,0,4,0,0,9,0,0
7226.84,2,2,1,0,1658,0,0,1,1,0
2993.56,23,4,0,1,1544,0,0,8,0,0
784.17,2,0,0,0,1225,0,1,9,0,0
816.4,3,3,0,0,1846,1,0,7,0,0
1571.03,18,2,0,0,167,0,0,6,1,0
354.38,16,3,0,0,280,0,0,3,1,0
1514.25,22,3,0,0,2169,2,0,10,0,0
289.82,10,1,0,0,1165,0,0,3,1,0
1021.95,13,4,0,0,172,1,0,6,0,0
340.85,3,1,0,0,1151,0,0,3,0,0
358.5,16,0,0,1,1179,0,0,8,0,0
5685.77,23,6,0,0,341,0,0,3,0,0
1163.54,14,3,0,0,549,0,0,9,0,0
1349.39,22,5,1,0,1274,0,0,1,0,0
146.73,9,3,0,0,1878,0,0,3,0,0
603.65,23,2,0,0,1646,0,0,7,0,0
1739.25,12,5,0,0,1681,0,0,6,0,0
1331.6,3,3,0,0,1758,1,0,8,1,0
127.23,8,4,0,0,543,0,0,4,0,0
1349.03,11,5,0,0,321,1,1,5,0,0
1582.18,1,5,0,1,1805,1,1,5,0,0
3959.06,21,2,0,0,1821,1,0,2,1,0
569.51,5,2,0,0,859,0,0,10,0,0
116.5,16,7,0,0,1657,0,0,4,0,0
404.73,22,7,0,0,684,0,0,6,0,0
366.11,10,3,1,0,379,0,0,3,1,1
2290.92,14,5,0,0,303,2,0,6,0,0
72.48,12,3,0,0,495,0,0,5,0,0
700.39,18,1,0,0,820,1,0,10,0,1
4563.27,0,2,0,0,807,0,0,6,0,0
1104.57,8,2,0,0,2423,0,0,2,1,0
2687.37,14,1,0,0,1836,2,0,9,0,0
212.34,2,1,0,0,425,0,0,3,0,0
220.97,20,2,0,0,820,0,0,8,0,0
4615.81,15,5,0,0,2274,0,0,8,0,0
1213.44,0,6,0,0,1891,1,0,1,1,0
1215.94,0,2,0,0,2392,0,0,8,1,0
358.47,3,3,0,0,1675,0,0,3,0,0
1212.91,15,2,0,0,1338,0,0,4,1,0
348.65,12,5,0,0,1827,0,0,3,0,0
3593.46,11,1,0,0,1560,1,0,6,0,0
16778.12,13,6,0,0,186,1,0,5,0,0
1779.24,11,3,0,1,1017,1,0,5,0,1
581.18,8,6,0,0,1107,0,0,5,0,0
87.04,0,1,0,0,1380,0,0,6,0,0
203.47,0,4,0,0,427,0,0,5,0,0
5191.94,16,2,0,0,1960,2,0,2,0,0
391.82,17,7,0,0,196,0,0,2,1,0
756.85,5,2,0,0,2337,0,0,4,1,0
2111.86,5,1,0,0,735,1,0,4,0,0
4828.49,9,2,0,0,1329,0,0,1,0,0
898.22,15,2,0,0,1604,0,0,1,0,0
731.67,14,2,0,0,973,1,0,1,0,0
1178.06,13,1,0,0,1812,0,0,3,0,0
585.44,0,2,0,0,121,1,0,4,1,0
617.81,10,3,0,0,2265,0,0,10,1,0
1655.54,18,4,0,0,936,0,0,3,0,0
1319.87,14,3,0,0,1799,0,0,3,0,0
9242.85,19,6,0,0,8,0,0,9,0,1
1700.79,16,3,0,0,212,0,0,6,0,0
3467.35,21,2,0,0,849,0,0,6,0,0
375.67,13,2,0,0,1768,0,1,10,0,0
1854.1,13,4,0,0,2232,1,0,1,0,0
532.2,13,2,0,0,212,0,0,5,0,0
1628.56,6,3,0,0,2385,0,0,3,0,0
2183.13,10,3,0,0,2074,0,0,1,0,0
1152.71,4,2,1,0,2181,1,0,10,0,0
12177.26,10,5,0,0,94,1,0,8,0,0
4573.25,3,5,0,0,507,2,0,8,0,0
3559.04,11,6,0,0,1376,1,0,5,1,0
2354.98,22,2,0,0,1146,1,0,1,0,0
6395.57,10,4,0,1,2049,0,0,6,1,0
260.61,17,4,0,0,2477,1,0,1,0,0
4316.86,10,5,0,0,909,0,0,3,0,0
406.98,21,8,0,0,1630,0,0,7,0,0
623.69,5,3,0,0,1041,0,1,3,0,0
1922.52,20,3,0,0,2396,0,0,2,1,0
3763.93,17,2,0,1,1646,1,0,1,1,0
345.99,21,4,0,0,1216,1,0,4,0,0
656.85,3,2,0,0,805,0,0,5,0,0
1208.98,21,3,0,1,142,0,0,8,0,0
910.17,21,4,0,0,2366,1,0,10,0,0
2576.1,7,1,0,0,1520,0,0,1,0,0
34061.66,14,3,0,0,495,0,0,4,0,0
1667.9,14,1,1,0,799,1,0,6,0,0
525.74,1,5,0,0,94,0,0,8,0,0
299.91,12,4,0,0,1457,0,2,4,0,0
792.15,15,1,0,1,2350,0,0,8,1,0
428.27,4,4,0,0,1587,0,0,10,0,1
1750.31,8,5,0,0,1154,0,0,2,0,0
1723.34,14,3,0,0,962,1,0,3,0,0
690.1,22,4,0,1,2023,0,0,9,0,0
7982.09,1,4,0,0,2022,0,1,1,0,0
525.61,22,5,0,0,1679,0,0,9,1,0
973.18,19,4,1,0,783,1,0,9,0,0
2078.0,20,3,1,0,1956,1,0,10,0,0
2675.94,1,5,0,0,616,0,0,2,0,0
3934.65,13,3,0,0,883,0,0,3,0,0
1683.27,8,0,0,0,780,0,0,1,0,0
3136.66,22,3,0,0,2366,0,0,2,1,0
563.91,17,3,0,0,2320,0,0,8,0,0
2746.5,15,6,0,0,664,0,0,2,0,0
2710.07,0,3,0,0,2499,2,0,8,0,0
4978.51,21,5,0,0,1560,0,0,9,0,0
206.76,11,2,0,0,2094,0,0,6,0,0
442.67,3,3,0,0,1323,1,0,5,0,0
2497.74,20,4,0,0,859,0,0,3,0,0
77.37,21,2,0,0,161,0,0,6,1,0
1793.65,11,3,0,0,1990,0,0,9,0,0
3164.67,15,3,0,0,2034,0,0,2,1,0
616.23,14,4,0,0,1123,0,0,10,0,0
713.23,7,5,0,0,229,1,0,5,0,0
374.6,17,5,0,0,1467,0,0,7,0,0
650.96,23,5,0,0,1924,0,0,2,0,0
670.1,22,3,0,0,1294,0,0,1,0,0
554.0,16,2,0,0,1123,1,0,5,1,0
524.44,8,7,0,0,2178,0,0,6,0,0
836.31,21,2,0,0,1720,0,0,7,1,0
826.25,22,2,0,0,2322,0,0,3,0,0
7144.74,0,3,1,0,970,0,0,10,0,1
739.38,8,2,0,0,1266,0,0,4,0,0
1547.12,13,1,0,1,1662,1,0,9,0,0
615.92,13,3,0,0,385,1,0,4,0,0
608.14,17,2,0,0,1596,0,0,7,0,0
199.46,12,2,0,0,179,1,0,2,0,0
227.84,0,4,0,0,998,0,0,2,0,0
328.0,3,3,0,0,872,0,0,6,0,0
1317.77,18,2,1,0,2134,1,0,1,0,0
3216.9,16,3,0,0,1698,0,0,3,1,0
183.71,15,4,0,0,2362,2,0,4,1,0
633.29,10,1,0,0,113,0,0,10,1,0
279.53,6,8,0,1,2368,0,0,5,1,1
841.95,7,4,0,0,51,1,1,1,1,0
3215.6,16,1,0,0,2018,0,0,5,0,0
